A0A345ARL4|label=PF13479.12-281-483|priority=2600	A0A345ARL4|label=PF13479.12-281-483|priority=2600
A0A4R2LSU4|label=PF20791.3-144-222|priority=14184	A0A0U5JAG3|label=PF01643.23-1-128|priority=14179
A0A1Y4HI94|label=PF20791.3-156-238|priority=14185	A0A1Y4HI94|label=PF20791.3-156-238|priority=14185
A0A6M0IQW7|label=PF20791.3-150-253|priority=14190	A0A6M0IQW7|label=PF20791.3-150-253|priority=14190
I1JW97|label=PF20791.3-294-401|priority=14193	I1JW97|label=PF20791.3-294-401|priority=14193
I1JW97|label=PF20791.3-294-401|priority=14193	Q2UZT2|label=PF20791.3-298-413|priority=14194
I1JW97|label=PF20791.3-294-401|priority=14193	A0A3N7EAG5|label=PF01643.23-126-262|priority=14154
I1JW97|label=PF20791.3-294-401|priority=14193	A0A2K2BZG1|label=PF20791.3-287-394|priority=14201
I1JW97|label=PF20791.3-294-401|priority=14193	B4G1B1|label=PF01643.23-136-272|priority=14170
I1JW97|label=PF20791.3-294-401|priority=14193	A0A0K9PMJ4|label=PF01643.23-142-278|priority=14152
I1JW97|label=PF20791.3-294-401|priority=14193	A0A2H9ZU24|label=PF01643.23-140-276|priority=14164
I1JW97|label=PF20791.3-294-401|priority=14193	A0A7J9EWN8|label=PF20791.3-296-401|priority=14182
I1JW97|label=PF20791.3-294-401|priority=14193	A0A1U8LU42|label=PF20791.3-296-403|priority=14186
I1JW97|label=PF20791.3-294-401|priority=14193	A0A059CMP2|label=PF20791.3-294-401|priority=14187
I1JW97|label=PF20791.3-294-401|priority=14193	A0A8J5CBS0|label=PF20791.3-297-400|priority=14204
A0A2R6WGC9|label=PF20791.3-310-462|priority=14197	A0A2R6WGC9|label=PF20791.3-310-462|priority=14197
Q2S6H1|label=PF20791.3-148-248|priority=14198	Q2S6H1|label=PF20791.3-148-248|priority=14198
Q2S6H1|label=PF20791.3-148-248|priority=14198	A0A2H3NZX8|label=PF20791.3-176-278|priority=14191
Q2S6H1|label=PF20791.3-148-248|priority=14198	A0A1I1UD92|label=PF20791.3-152-247|priority=14218
Q2S6H1|label=PF20791.3-148-248|priority=14198	A0A1G5GW25|label=PF20791.3-148-246|priority=14200
A0A1W1ZIT2|label=PF20791.3-156-235|priority=14199	A0A1W1ZIT2|label=PF20791.3-156-235|priority=14199
A0A1W1ZIT2|label=PF20791.3-156-235|priority=14199	A0A1Y4S3Z1|label=PF01643.23-2-128|priority=14175
A0A397S0M7|label=PF20791.3-143-226|priority=14202	A0A397S0M7|label=PF20791.3-143-226|priority=14202
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A1S2YA05|label=PF20791.3-268-381|priority=14203
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A7I8KGS7|label=PF01643.23-100-236|priority=14174
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A2G9I1F8|label=PF20791.3-256-370|priority=14195
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A5N5K3V2|label=PF01643.23-122-258|priority=14151
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A2I0JAJ4|label=PF01643.23-40-176|priority=14157
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A830BYG0|label=PF01643.23-49-185|priority=14166
A0A1S2YA05|label=PF20791.3-268-381|priority=14203	A0A3Q7FMU0|label=PF20791.3-261-369|priority=14189
A0A835MXT6|label=PF20791.3-146-249|priority=14206	A0A835MXT6|label=PF20791.3-146-249|priority=14206
A0A5S9ILV7|label=PF20791.3-141-237|priority=14207	A0A5S9ILV7|label=PF20791.3-141-237|priority=14207
A0A8B8JC41|label=PF20791.3-295-330|priority=14208	A0A8B8JC41|label=PF20791.3-295-330|priority=14208
A0A7J8ERK9|label=PF20791.3-30-83|priority=14209	A0A7J8ERK9|label=PF20791.3-30-83|priority=14209
A0A1E5WCW7|label=PF20791.3-234-369|priority=14211	A0A1E5WCW7|label=PF20791.3-234-369|priority=14211
A0A1E5WCW7|label=PF20791.3-234-369|priority=14211	A0A811QT12|label=PF20791.3-270-405|priority=14216
A0A4Y7IQ85|label=PF20791.3-248-348|priority=14212	A0A4Y7IQ85|label=PF20791.3-248-348|priority=14212
N2AI89|label=PF20791.3-13-88|priority=14214	N2AI89|label=PF20791.3-13-88|priority=14214
R6XJ21|label=PF20791.3-153-241|priority=14215	R6XJ21|label=PF20791.3-153-241|priority=14215
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A6J1KZF4|label=PF20791.3-239-346|priority=14219
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A7J7BVQ5|label=PF01643.23-25-161|priority=14165
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A453L7R3|label=PF20791.3-238-354|priority=14210
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A314KID7|label=PF01643.23-82-218|priority=14155
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A0E0E8P4|label=PF01643.23-77-213|priority=14158
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	V4TYI2|label=PF20791.3-243-366|priority=14183
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A8T0VR03|label=PF20791.3-247-363|priority=14188
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A445L2P2|label=PF20791.3-192-305|priority=14213
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A9R1XDI0|label=PF20791.3-248-358|priority=14217
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A8K0GXP8|label=PF20791.3-253-386|priority=14205
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A059BG34|label=PF01643.23-105-241|priority=14171
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A445F451|label=PF01643.23-96-232|priority=14146
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A7J8X5W4|label=PF01643.23-91-227|priority=14147
A0A6J1KZF4|label=PF20791.3-239-346|priority=14219	A0A6P4A4G4|label=PF01643.23-90-226|priority=14173
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A0A8JHU0|label=PF21263.2-440-540|priority=14227
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A327R3C5|label=PF21263.2-466-569|priority=14220
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1N7BBT7|label=PF02770.24-150-243|priority=14398
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A399F9Y2|label=PF21263.2-454-550|priority=14222
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A074LQ83|label=PF21263.2-459-558|priority=14228
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1W2C6S5|label=PF21263.2-465-568|priority=14244
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A2S7SRP8|label=PF21263.2-467-570|priority=14224
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A6EG13|label=PF21263.2-465-568|priority=14259
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A4R6SYC7|label=PF02771.21-31-143|priority=14420
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A2N5M1L2|label=PF21263.2-424-525|priority=14229
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A7D3Y0E9|label=PF21263.2-462-562|priority=14251
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	Q815X2|label=PF21263.2-469-572|priority=14231
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1Q2KWW6|label=PF21263.2-464-567|priority=14221
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A3S0JRX4|label=PF21263.2-462-565|priority=14223
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1H7ZZQ8|label=PF21263.2-464-567|priority=14230
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A6N8HSD2|label=PF21263.2-464-567|priority=14235
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A916W8Z8|label=PF21263.2-463-566|priority=14236
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A2X4WEM1|label=PF21263.2-463-566|priority=14241
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A370GDX4|label=PF21263.2-463-566|priority=14249
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A859FHE8|label=PF21263.2-462-565|priority=14250
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A0B0CXX8|label=PF21263.2-462-565|priority=14252
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A2C1KGQ0|label=PF21263.2-463-566|priority=14254
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	B7GF90|label=PF21263.2-463-566|priority=14258
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	D7CKY0|label=PF21263.2-453-556|priority=14232
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	M8DUC0|label=PF21263.2-461-564|priority=14234
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A4J1E6|label=PF21263.2-455-558|priority=14240
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A8J7QCB0|label=PF21263.2-467-570|priority=14237
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A507ZSF9|label=PF21263.2-473-576|priority=14242
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A4Q7P0W9|label=PF21263.2-470-573|priority=14226
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1M6H0T6|label=PF21263.2-466-569|priority=14233
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1D7Y1C7|label=PF21263.2-470-573|priority=14238
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A840ELS2|label=PF21263.2-466-569|priority=14239
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1B8U2C8|label=PF21263.2-470-573|priority=14245
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A3U7V6|label=PF21263.2-470-573|priority=14247
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A226H3F1|label=PF21263.2-464-567|priority=14248
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A0A2LNK0|label=PF21263.2-467-570|priority=14257
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A1I0MVR3|label=PF21263.2-468-571|priority=14243
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A150ADM0|label=PF21263.2-467-570|priority=14225
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A2S2DZG6|label=PF21263.2-465-568|priority=14246
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A4R3KRB2|label=PF21263.2-463-566|priority=14253
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A074KX86|label=PF21263.2-466-569|priority=14255
A0A0A8JHU0|label=PF21263.2-440-540|priority=14227	A0A3N4P4T0|label=PF21263.2-471-574|priority=14256
A0A1V0A6U1|label=PF00441.29-170-309|priority=14260	A0A1V0A6U1|label=PF00441.29-170-309|priority=14260
A0A973X1S4|label=PF00441.29-228-377|priority=14264	A0A973X1S4|label=PF00441.29-228-377|priority=14264
A0A1Y2VZP4|label=PF00441.29-378-536|priority=14269	A0A1Y2VZP4|label=PF00441.29-378-536|priority=14269
A0A1Y2VZP4|label=PF00441.29-378-536|priority=14269	Q0V5H8|label=PF02771.21-150-275|priority=14456
A0A1V9ZLL2|label=PF00441.29-1-55|priority=14275	A0A1V9ZLL2|label=PF00441.29-1-55|priority=14275
W4L621|label=PF00441.29-32-179|priority=14279	W4L621|label=PF00441.29-32-179|priority=14279
A0A6V8L207|label=PF00441.29-239-379|priority=14283	A0A6V8L207|label=PF00441.29-239-379|priority=14283
A0A7W9EEY6|label=PF00441.29-579-728|priority=14290	A0A7W9EEY6|label=PF00441.29-579-728|priority=14290
Q7RQA4|label=PF12430.13-196-389|priority=7300	Q7RQA4|label=PF12430.13-196-389|priority=7300
J5JVL2|label=PF12430.13-210-389|priority=7301	J5JVL2|label=PF12430.13-210-389|priority=7301
A0A367KXZ3|label=PF12430.13-92-250|priority=7302	A0A367KXZ3|label=PF12430.13-92-250|priority=7302
A0A367KXZ3|label=PF12430.13-92-250|priority=7302	A0A7L1VRV9|label=PF12430.13-138-279|priority=7276
I4Y7C2|label=PF12430.13-335-514|priority=7304	I4Y7C2|label=PF12430.13-335-514|priority=7304
I4Y7C2|label=PF12430.13-335-514|priority=7304	R9AA05|label=PF12430.13-338-519|priority=7290
A0A811R2B5|label=PF02496.21-126-175|priority=7312	A0A811R2B5|label=PF02496.21-126-175|priority=7312
A0A4S8K7L7|label=PF02496.21-175-252|priority=7313	A0A4S8K7L7|label=PF02496.21-175-252|priority=7313
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A0A3B6H3P0|label=PF02496.21-17-94|priority=7318
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A0A453GTF4|label=PF02496.21-21-98|priority=7324
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A8IK79|label=PF02496.21-27-104|priority=7338
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A0A8T0CU73|label=PF02496.21-28-106|priority=7340
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A0A8I6WX02|label=PF02496.21-18-95|priority=7307
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A0A834LC70|label=PF02496.21-23-100|priority=7310
A0A3B6H3P0|label=PF02496.21-17-94|priority=7318	A0A022QTT8|label=PF02496.21-27-104|priority=7311
A0A8B9ALV3|label=PF02496.21-94-171|priority=7319	A0A8B9ALV3|label=PF02496.21-94-171|priority=7319
A0A8B9ALV3|label=PF02496.21-94-171|priority=7319	A0A8B8QC37|label=PF02496.21-103-180|priority=7315
A0A2C9WGH2|label=PF02496.21-648-721|priority=7320	A0A2C9WGH2|label=PF02496.21-648-721|priority=7320
A0A9D4UZ87|label=PF02496.21-48-127|priority=7321	A0A9D4UZ87|label=PF02496.21-48-127|priority=7321
A0A9D4UZ87|label=PF02496.21-48-127|priority=7321	B4FKG5|label=PF02496.21-50-127|priority=7308
A0A9D4UZ87|label=PF02496.21-48-127|priority=7321	A0A5A7PPC5|label=PF02496.21-74-159|priority=7309
A0A9D4UZ87|label=PF02496.21-48-127|priority=7321	A0A843UPF4|label=PF02496.21-60-137|priority=7314
A0A9D4UZ87|label=PF02496.21-48-127|priority=7321	A0A1B6PBD9|label=PF02496.21-39-116|priority=7316
A0A9D4UZ87|label=PF02496.21-48-127|priority=7321	A0A8I7BBT7|label=PF02496.21-50-127|priority=7333
A0A7J0GGK9|label=PF02496.21-212-289|priority=7325	A0A7J0GGK9|label=PF02496.21-212-289|priority=7325
A0A7J0GGK9|label=PF02496.21-212-289|priority=7325	A0A6J1DFD1|label=PF02496.21-293-370|priority=7323
A0A453GTA8|label=PF02496.21-14-91|priority=7326	A0A453GTA8|label=PF02496.21-14-91|priority=7326
A0A8I7BB79|label=PF02496.21-133-210|priority=7327	A0A8I7BB79|label=PF02496.21-133-210|priority=7327
A0A8I7BB79|label=PF02496.21-133-210|priority=7327	A0A3B6EQP0|label=PF02496.21-134-190|priority=7317
A0A8J5GK83|label=PF02496.21-19-88|priority=7328	A0A8J5GK83|label=PF02496.21-19-88|priority=7328
A0A8J5GK83|label=PF02496.21-19-88|priority=7328	A0A1E5V9H4|label=PF02496.21-2-86|priority=7336
M1A8I5|label=PF02496.21-23-52|priority=7329	M1A8I5|label=PF02496.21-23-52|priority=7329
A0A2C9WHM2|label=PF02496.21-1053-1129|priority=7330	A0A2C9WHM2|label=PF02496.21-1053-1129|priority=7330
A0A2C9WHM2|label=PF02496.21-1053-1129|priority=7330	A0A2C9WHD1|label=PF02496.21-1-44|priority=7322
A0A0D9VAN5|label=PF02496.21-73-106|priority=7332	A0A0D9VAN5|label=PF02496.21-73-106|priority=7332
Q2TUW1|label=PF02496.21-150-227|priority=7335	Q2TUW1|label=PF02496.21-150-227|priority=7335
Q2TUW1|label=PF02496.21-150-227|priority=7335	A0A445F6A3|label=PF02496.21-150-227|priority=7331
Q2TUW1|label=PF02496.21-150-227|priority=7335	A0A3B6B0N8|label=PF02496.21-168-245|priority=7339
Q2TUW1|label=PF02496.21-150-227|priority=7335	C5YGE3|label=PF02496.21-174-251|priority=7334
Q2TUW1|label=PF02496.21-150-227|priority=7335	A0A444XUG3|label=PF02496.21-135-212|priority=7341
A0A8T2RT16|label=PF02496.21-60-108|priority=7337	A0A8T2RT16|label=PF02496.21-60-108|priority=7337
A0A2C9WF05|label=PF02496.21-400-477|priority=7342	A0A2C9WF05|label=PF02496.21-400-477|priority=7342
A0A0E0CD71|label=PF02496.21-31-82|priority=7343	A0A0E0CD71|label=PF02496.21-31-82|priority=7343
A0A428J4H9|label=PF14156.11-5-67|priority=7344	A0A428J4H9|label=PF14156.11-5-67|priority=7344
A0A5P9HKU7|label=PF14156.11-1-56|priority=7345	A0A5P9HKU7|label=PF14156.11-1-56|priority=7345
A0A366Y4R7|label=PF14156.11-1-62|priority=7352	A0A366Y4R7|label=PF14156.11-1-62|priority=7352
A0A366Y4R7|label=PF14156.11-1-62|priority=7352	A0A1E5LJH8|label=PF14156.11-1-63|priority=7372
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A176J8S2|label=PF14156.11-2-62|priority=7367
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A4R1QFF3|label=PF14156.11-1-63|priority=7357
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A926NIR2|label=PF14156.11-3-62|priority=7362
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A263BR29|label=PF14156.11-1-63|priority=7346
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A940DWP4|label=PF14156.11-1-62|priority=7365
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A927FY31|label=PF14156.11-1-63|priority=7348
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A1H0RKP9|label=PF14156.11-1-63|priority=7360
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A0M0LI45|label=PF14156.11-1-62|priority=7349
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A2A8SLG1|label=PF14156.11-1-61|priority=7353
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A6L8PK72|label=PF14156.11-1-61|priority=7351
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A073KFA8|label=PF14156.11-1-61|priority=7355
A0A176J8S2|label=PF14156.11-2-62|priority=7367	Q819J2|label=PF14156.11-1-53|priority=7361
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A0H4KD57|label=PF14156.11-1-61|priority=7358
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A2C0ZPY7|label=PF14156.11-1-60|priority=7369
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A940NPU8|label=PF14156.11-1-60|priority=7363
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A4S4BZG0|label=PF14156.11-1-58|priority=7371
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A2C1K606|label=PF14156.11-1-61|priority=7347
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A179SZT1|label=PF14156.11-1-62|priority=7366
A0A176J8S2|label=PF14156.11-2-62|priority=7367	Q65K91|label=PF14156.11-1-58|priority=7350
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A0M2EFE2|label=PF14156.11-1-62|priority=7359
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A0M3R965|label=PF14156.11-1-62|priority=7368
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A7X2LYP4|label=PF14156.11-1-62|priority=7377
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A084H327|label=PF14156.11-1-62|priority=7354
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A160FE34|label=PF14156.11-1-63|priority=7379
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A7W0BTW5|label=PF14156.11-1-63|priority=7374
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A160F4E2|label=PF14156.11-1-62|priority=7375
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A7V9Z522|label=PF14156.11-1-63|priority=7378
A0A176J8S2|label=PF14156.11-2-62|priority=7367	Q5L148|label=PF14156.11-3-65|priority=7376
A0A176J8S2|label=PF14156.11-2-62|priority=7367	A0A023DBT3|label=PF14156.11-1-63|priority=7356
A0A0V8J8V9|label=PF14156.11-2-57|priority=7373	A0A0V8J8V9|label=PF14156.11-2-57|priority=7373
A0A4R6UGH6|label=PF14156.11-1-60|priority=7380	A0A4R6UGH6|label=PF14156.11-1-60|priority=7380
A0A4R6UGH6|label=PF14156.11-1-60|priority=7380	A0A235FB95|label=PF14156.11-1-60|priority=7370
A0A4R6UGH6|label=PF14156.11-1-60|priority=7380	A0A1B1Z790|label=PF14156.11-1-62|priority=7364
K8EL44|label=PF00950.22-14-271|priority=7381	K8EL44|label=PF00950.22-14-271|priority=7381
A0A8J3QPG0|label=PF00950.22-18-277|priority=7388	A0A8J3QPG0|label=PF00950.22-18-277|priority=7388
A0A8J3QPG0|label=PF00950.22-18-277|priority=7388	A0A0D1KCT0|label=PF00950.22-3-259|priority=7391
A0A8J3QPG0|label=PF00950.22-18-277|priority=7388	A0A2I5TEE9|label=PF00950.22-15-279|priority=7396
A0A8J3QPG0|label=PF00950.22-18-277|priority=7388	G7LYN2|label=PF00950.22-16-278|priority=7410
A0A8J3QPG0|label=PF00950.22-18-277|priority=7388	A0A5C4U429|label=PF00950.22-13-268|priority=7419
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A5N8V3S9|label=PF00950.22-5-263|priority=7393
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A4R5BUP4|label=PF00950.22-6-262|priority=7395
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A561UL95|label=PF00950.22-6-266|priority=7400
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A1M5ZGM5|label=PF00950.22-3-259|priority=7406
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A7R6PHM7|label=PF00950.22-1-257|priority=7409
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A090IR81|label=PF00950.22-7-272|priority=7386
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	L8M4G0|label=PF00950.22-13-269|priority=7389
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A3S8U251|label=PF00950.22-9-265|priority=7407
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A179B2J5|label=PF00950.22-13-269|priority=7411
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A1S2LR34|label=PF00950.22-13-270|priority=7415
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A271KJ74|label=PF00950.22-9-265|priority=7413
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A2W0H9X4|label=PF00950.22-6-271|priority=7390
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A1N6URR0|label=PF00950.22-9-272|priority=7405
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A101JR05|label=PF00950.22-6-262|priority=7418
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	W9DQ76|label=PF00950.22-6-263|priority=7383
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A0S4LCH0|label=PF00950.22-6-263|priority=7387
A0A5N8V3S9|label=PF00950.22-5-263|priority=7393	A0A233RC38|label=PF00950.22-22-286|priority=7382
S7X8A2|label=PF00950.22-1-235|priority=7397	S7X8A2|label=PF00950.22-1-235|priority=7397
H2FY06|label=PF02739.22-1-163|priority=1300	H2FY06|label=PF02739.22-1-163|priority=1300
H2FY06|label=PF02739.22-1-163|priority=1300	A0A0H3ENS9|label=PF02739.22-34-189|priority=1302
H2FY06|label=PF02739.22-1-163|priority=1300	A0A0K1K345|label=PF01367.25-166-257|priority=4892
A0A813E742|label=PF05761.20-1-149|priority=1306	A0A813E742|label=PF05761.20-1-149|priority=1306
A0A3P8SJS2|label=PF05761.20-8-442|priority=1307	A0A3P8SJS2|label=PF05761.20-8-442|priority=1307
A0A3P8SJS2|label=PF05761.20-8-442|priority=1307	A0A6F9B9V9|label=PF05761.20-51-150|priority=1322
A0A3P8SJS2|label=PF05761.20-8-442|priority=1307	A0A673GYC7|label=PF05761.20-8-364|priority=4935
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A672NRW8|label=PF05761.20-52-497|priority=1308
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A6P8GEE7|label=PF05761.20-42-496|priority=1317
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A672NSU2|label=PF05761.20-45-487|priority=4949
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A672GHD5|label=PF05761.20-331-419|priority=1319
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A672GFU8|label=PF05761.20-342-429|priority=1320
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A8C4VLS1|label=PF05761.20-37-488|priority=4932
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A7K6EQG3|label=PF05761.20-1-431|priority=4934
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A091TF10|label=PF05761.20-3-457|priority=4933
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A3Q3CDD7|label=PF05761.20-21-473|priority=4937
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A6P6QAX4|label=PF05761.20-14-466|priority=4942
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A8C7YNP6|label=PF05761.20-38-410|priority=4944
A0A672NRW8|label=PF05761.20-52-497|priority=1308	A0A226F3D3|label=PF05761.20-87-541|priority=1316
